userid,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14
2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,0,0,0,0,0,0,1,0,1,0,1,NA,NA,NA
2636,0,0,0,2,0,0,0,0,0,0,0,0,0,2
2637,0,0,1,2,2,2,0,1,1,1,2,1,1,3
2638,3,0,0,2,1,1,0,1,3,0,1,0,1,2
2639,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2640,0,0,0,2,0,0,1,1,1,3,0,0,0,2
2641,0,0,0,2,0,1,2,0,1,2,0,1,2,0
2642,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2643,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2644,0,1,0,0,0,0,0,0,0,2,0,0,0,0
2645,2,2,2,1,1,0,0,1,0,1,2,0,1,3
2646,2,2,2,0,0,0,0,1,0,3,0,0,0,1
2647,2,1,0,0,0,1,1,0,1,0,1,2,0,2
2648,1,1,3,1,0,0,1,0,2,1,0,NA,NA,NA
2649,1,2,1,1,2,1,0,4,1,0,2,0,0,2
2650,0,2,0,3,0,0,1,2,1,0,NA,NA,NA,NA
2651,3,0,0,1,4,2,0,0,1,0,0,1,0,0
2652,1,1,1,0,0,1,1,0,0,1,NA,NA,NA,NA
2653,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2654,0,1,0,0,1,4,0,1,2,0,1,1,0,0
2655,0,0,5,2,0,0,1,2,0,0,NA,NA,NA,NA
2656,2,0,1,0,0,2,1,2,0,0,1,0,0,2
2657,1,0,2,1,0,1,0,3,2,0,0,3,1,0
2658,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2659,0,0,0,1,0,0,2,3,1,1,NA,NA,NA,NA
2660,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2661,0,2,4,0,1,0,1,0,0,0,1,0,2,0
2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,1,1,2,1,2,2,0,1,1,0,2,1,0,0
2664,0,2,1,1,0,1,2,0,0,1,1,0,0,2
2665,0,1,2,0,1,2,0,2,0,1,1,0,1,0
2666,0,1,0,2,2,1,0,1,0,4,0,2,2,0
2667,1,0,1,0,1,0,0,0,0,1,0,0,0,0
2668,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2669,1,0,0,1,0,0,0,2,0,0,NA,NA,NA,NA
2670,0,0,1,0,0,1,1,1,3,1,1,0,0,2
2671,1,1,0,0,1,0,1,0,0,0,0,3,0,0
2672,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,2,0,1,0,1,0,1,1,0,2,0,2,0,2
2675,0,2,0,1,0,0,0,0,0,1,1,0,3,2
2676,0,1,0,1,1,0,2,1,1,0,NA,NA,NA,NA
2677,0,2,0,1,0,2,0,1,0,1,NA,NA,NA,NA
2678,0,2,0,0,1,0,0,0,2,1,1,2,0,0
2679,0,1,0,1,1,1,0,0,3,0,0,1,2,1
2680,0,1,0,1,0,1,2,1,1,1,1,0,0,1
2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,0,0,0,3,0,0,1,2,1,0,0,0,0,2
2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2685,1,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA
2686,0,0,1,1,0,2,0,0,0,0,0,0,NA,NA
2687,0,2,1,0,0,3,0,3,1,1,NA,NA,NA,NA
2688,0,0,0,0,1,0,0,0,0,0,0,1,0,NA
2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,0,0,1,1,2,2,0,0,1,1,0,0,2,2
2691,0,0,0,0,2,3,0,0,1,2,0,1,1,NA
2692,0,0,0,1,1,3,1,2,2,1,3,0,1,1
2693,1,0,2,1,0,0,2,0,2,4,0,0,0,0
2694,1,2,0,0,1,3,2,2,0,0,2,0,0,2
2695,0,0,0,1,1,0,0,0,0,2,1,1,0,NA
2696,1,3,1,0,2,0,1,0,1,0,0,0,0,2
2697,0,0,0,2,0,2,0,0,1,1,0,0,0,0
2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,1,0,0,0,0,0,1,0,1,1,0,0,2,2
2700,1,3,2,1,2,1,2,3,0,1,3,3,0,2
2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,1,2,1,0,1,0,0,1,1,0,1,2,0,1
2703,1,1,3,0,1,3,0,0,1,0,NA,NA,NA,NA
2704,0,3,1,1,0,2,1,2,0,1,0,0,0,0
2705,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2706,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2707,0,1,0,1,0,1,0,0,0,1,1,0,1,1
2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,3,2,3,0,0,0,1,0,1,3,1,0,0,1
2710,1,0,0,1,0,2,0,0,0,1,NA,NA,NA,NA
2711,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2713,1,0,0,2,0,0,2,0,0,0,NA,NA,NA,NA
2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,3,0,0,1,1,1,1,0,0,0,0,1,0,NA
2716,1,1,3,2,1,1,2,1,2,0,2,3,0,1
2717,2,0,0,1,1,0,1,0,2,3,3,1,2,0
2718,1,0,2,0,0,2,0,0,0,0,0,1,1,0
2719,2,2,2,0,0,0,1,1,0,1,2,2,2,1
2720,3,0,2,0,0,0,0,0,0,0,NA,NA,NA,NA
2721,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2722,1,0,0,0,1,2,0,2,1,4,1,0,2,1
2723,3,2,0,0,0,0,1,1,0,0,NA,NA,NA,NA
2724,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2727,1,4,0,0,1,1,1,0,1,2,3,0,0,1
2728,0,0,0,0,0,0,0,0,0,1,0,3,0,0
2729,0,1,2,1,1,3,1,0,0,1,NA,NA,NA,NA
2730,4,1,1,0,0,1,0,1,0,0,0,0,0,2
2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,1,3,0,0,2,0,0,3,0,0,NA,NA,NA,NA
2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2736,2,2,1,0,2,0,0,1,0,0,0,0,NA,NA
2737,0,1,2,2,2,0,0,0,0,0,1,2,0,0
2738,0,0,0,1,0,1,0,3,2,1,0,0,3,0
2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,2,0,3,0,0,1,3,3,1,3,0,1,0,3
2741,0,1,1,0,0,2,0,1,1,0,0,0,1,0
2742,2,2,3,2,2,0,1,2,0,0,NA,NA,NA,NA
2743,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2744,0,1,1,4,0,1,0,2,1,0,3,1,0,2
2745,1,0,0,2,0,1,1,0,1,1,0,1,0,0
2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,0,0,2,3,0,1,2,2,2,0,2,0,1,2
2748,2,0,0,2,1,0,2,2,0,1,NA,NA,NA,NA
2749,2,0,0,3,2,1,0,0,0,0,0,0,1,0
2750,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2751,0,0,2,0,0,0,0,0,2,0,0,0,0,0
2752,1,3,0,1,2,0,0,1,0,0,1,2,0,2
2753,0,2,1,2,2,2,0,2,1,1,NA,NA,NA,NA
2754,0,1,0,0,1,0,0,4,0,1,0,2,2,1
2755,4,0,2,0,0,0,0,0,0,0,0,0,0,0
2756,0,0,2,0,2,1,0,1,0,2,0,0,1,2
2757,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2758,0,1,1,1,1,0,2,1,1,2,3,0,0,0
2759,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2760,0,0,0,0,3,0,1,2,2,3,0,0,1,0
2761,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2762,0,2,0,3,0,0,0,2,0,1,NA,NA,NA,NA
2763,2,1,1,1,1,2,0,1,1,1,2,3,2,2
2764,2,0,2,0,3,2,0,1,0,2,NA,NA,NA,NA
2765,0,1,1,0,0,1,0,2,0,0,NA,NA,NA,NA
2766,2,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA
2767,0,0,2,1,0,4,0,1,0,0,NA,NA,NA,NA
2768,0,0,1,2,1,0,4,0,0,0,NA,NA,NA,NA
2769,0,1,0,1,1,1,0,0,0,0,0,3,0,0
2770,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA
2771,2,1,1,1,1,1,0,1,0,1,NA,NA,NA,NA
2772,1,1,0,0,2,0,1,0,0,1,1,0,0,0
2773,0,2,1,0,1,0,3,0,0,0,0,0,0,0
2774,0,3,0,0,0,1,5,1,1,2,2,1,1,1
2775,1,0,3,2,0,1,0,1,1,0,NA,NA,NA,NA
2776,2,1,1,2,1,2,1,0,1,0,0,3,2,3
2777,0,2,0,2,0,2,0,0,0,2,2,1,0,1
2778,0,2,0,0,0,2,2,0,0,0,0,0,2,2
2779,1,1,0,0,2,0,1,1,2,0,NA,NA,NA,NA
2780,3,3,0,3,1,2,1,2,2,1,NA,NA,NA,NA
2781,0,1,2,2,1,1,1,0,0,0,NA,NA,NA,NA
2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,0,3,2,4,0,3,0,0,1,2,0,0,0,3
2784,0,1,0,2,0,0,3,0,0,3,2,0,0,1
2785,0,1,0,0,0,2,0,0,0,1,1,0,2,1
2786,0,0,0,0,0,1,0,2,0,0,0,0,0,0
2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,3,0,1,2,0,0,0,0,3,0,0,1,0,0
2789,1,0,0,1,0,0,0,0,0,0,0,0,0,2
2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,0,0,0,0,0,0,0,2,0,3,NA,NA,NA,NA
2792,1,0,0,1,0,1,0,1,0,0,NA,NA,NA,NA
2793,2,1,0,1,1,1,1,0,3,0,2,1,0,1
2794,2,1,0,2,1,1,1,1,0,0,1,0,0,5
2795,0,1,3,2,1,2,2,2,3,1,0,2,0,0
2796,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2797,0,0,0,3,0,0,0,0,0,0,0,2,1,1
2798,0,1,1,0,3,2,0,0,0,1,0,3,0,3
2799,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2800,0,1,2,2,0,1,0,0,2,0,0,0,0,NA
2801,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,0,1,0,1,1,3,0,1,0,2,0,2,0,1
2804,0,2,0,1,2,0,0,0,2,0,1,1,1,2
2805,0,0,0,1,1,1,2,0,1,2,0,2,1,1
2806,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2807,1,2,0,0,0,1,0,2,0,1,NA,NA,NA,NA
2808,0,1,0,0,4,0,1,1,0,0,1,3,1,0
2809,0,1,1,0,0,0,1,0,2,2,NA,NA,NA,NA
2810,0,2,0,1,0,1,1,1,0,1,0,0,0,0
2811,0,0,0,0,0,2,3,0,1,0,1,0,4,0
2812,2,1,0,1,1,1,2,0,3,3,NA,NA,NA,NA
2813,0,0,1,1,0,1,0,1,2,0,1,1,3,1
2814,0,0,1,0,2,1,1,0,0,0,0,1,1,1
2815,5,0,2,0,2,1,1,2,1,2,NA,NA,NA,NA
2816,0,0,0,0,0,0,1,0,1,0,0,1,0,2
2817,0,2,0,1,0,1,3,2,2,2,NA,NA,NA,NA
2818,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2819,0,0,0,1,1,0,0,0,4,0,2,0,1,0
2820,0,1,0,2,1,0,0,0,0,0,0,0,0,0
2821,0,0,2,0,1,1,0,1,2,0,1,0,1,0
2822,0,1,2,0,0,2,2,0,0,2,NA,NA,NA,NA
2823,2,1,0,0,1,0,0,0,2,1,0,0,0,2
2824,1,2,1,1,2,2,1,1,0,1,NA,NA,NA,NA
2825,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA
2826,1,0,1,0,0,0,0,0,0,2,NA,NA,NA,NA
2827,1,2,2,0,0,0,0,0,0,0,0,0,0,0
2828,0,0,1,2,2,4,1,0,1,0,NA,NA,NA,NA
2829,0,1,0,0,0,1,0,1,2,0,0,0,0,0
2830,1,2,0,1,2,1,0,1,0,3,2,1,0,1
2831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,1,1,0,0,3,3,0,2,2,0,0,2,1,1
2834,0,0,1,0,0,1,1,0,0,2,5,4,2,5
2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2837,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2838,1,2,0,3,0,1,1,1,0,0,1,0,1,1
2839,2,2,0,4,1,1,1,0,0,0,0,0,0,0
2840,1,0,0,2,1,0,0,0,1,0,0,0,0,0
2841,6,0,1,0,0,0,0,0,1,0,0,1,0,0
2842,2,1,0,0,0,0,0,3,0,1,1,0,0,0
2843,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,0,0,0,0,0,1,0,0,1,0,2,0,0,NA
2845,0,0,0,1,0,0,1,0,1,0,NA,NA,NA,NA
2846,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2847,0,0,0,2,0,1,0,0,0,2,0,0,2,1
2848,0,1,0,1,1,2,2,0,0,0,0,0,0,NA
2849,1,1,2,2,1,0,3,1,0,1,NA,NA,NA,NA
2850,1,2,1,0,0,2,1,1,0,1,NA,NA,NA,NA
2851,0,1,1,0,2,0,0,1,0,0,0,0,0,0
2852,0,0,0,0,0,1,2,0,0,0,NA,NA,NA,NA
2853,0,2,0,2,2,1,1,1,3,0,2,4,0,3
2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,0,0,0,0,1,0,2,2,0,0,2,1,2,0
2856,1,3,0,3,0,1,3,0,2,0,2,0,NA,NA
2857,1,0,2,0,2,2,0,0,1,2,NA,NA,NA,NA
2858,0,2,2,1,0,1,3,3,1,1,3,4,1,1
2859,2,3,0,0,0,0,0,1,0,2,NA,NA,NA,NA
2860,0,2,0,1,0,0,0,0,0,3,1,1,3,0
2861,0,1,0,3,1,0,0,0,0,2,0,0,0,2
2862,1,1,1,1,1,2,1,1,0,3,1,0,1,2
2863,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2864,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2865,5,1,3,1,1,0,0,2,1,0,NA,NA,NA,NA
2866,3,1,2,0,2,0,0,1,0,1,NA,NA,NA,NA
2867,3,0,0,1,0,0,0,1,0,0,0,0,0,1
2868,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2869,0,0,2,0,1,0,0,2,0,0,2,4,1,1
2870,1,0,1,0,1,0,1,0,3,1,0,0,0,2
2871,1,2,1,2,1,0,0,1,0,0,1,0,2,1
2872,0,0,0,1,0,0,0,1,1,0,0,1,0,2
2873,0,2,3,0,1,1,1,1,0,1,0,0,0,2
2874,0,0,0,0,0,1,0,2,1,0,3,0,2,0
2875,2,0,5,1,2,0,0,0,2,0,NA,NA,NA,NA
2876,0,1,0,1,2,3,1,2,0,1,1,3,2,1
2877,0,1,0,0,1,1,0,4,0,0,1,0,1,2
2878,0,0,2,3,1,1,1,0,0,1,0,0,0,1
2879,0,0,1,0,0,3,0,1,0,0,0,0,0,0
2880,1,0,0,4,0,1,0,0,0,3,NA,NA,NA,NA
2881,0,0,0,2,0,0,0,0,0,0,0,0,1,2
2882,0,1,0,0,0,2,2,0,1,3,1,0,1,0
2883,0,0,0,1,2,0,0,0,0,0,0,0,0,NA
2884,0,3,0,1,0,2,1,1,1,3,0,0,0,0
2885,0,1,2,1,0,1,1,0,2,1,NA,NA,NA,NA
2886,1,1,2,2,2,0,0,1,0,0,NA,NA,NA,NA
2887,0,1,2,2,1,4,1,2,1,1,1,0,3,NA
2888,0,0,0,0,0,0,1,0,0,1,2,0,0,0
2889,1,1,1,2,2,0,0,0,1,0,2,2,0,NA
2890,1,0,0,0,1,2,3,1,2,0,NA,NA,NA,NA
2891,0,0,0,0,2,0,3,0,0,0,0,0,0,0
2892,0,1,0,2,1,0,0,0,4,2,0,0,1,0
2893,0,1,0,4,1,2,1,0,0,0,0,0,0,NA
2894,0,0,2,0,0,2,0,0,1,1,0,0,NA,NA
2895,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2896,1,1,0,2,0,0,0,0,1,1,0,1,0,2
2897,0,2,2,0,3,0,3,0,1,2,1,0,0,0
2898,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2899,1,2,1,0,0,0,1,2,1,2,NA,NA,NA,NA
2900,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2901,1,0,0,2,2,1,2,1,1,0,1,0,0,2
2902,2,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA
2903,1,2,1,0,1,0,1,1,0,0,NA,NA,NA,NA
2904,2,2,0,1,0,1,2,1,1,0,NA,NA,NA,NA
2905,0,0,0,1,0,0,2,1,2,0,NA,NA,NA,NA
2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907,1,3,1,0,1,1,1,1,1,0,NA,NA,NA,NA
2908,0,0,2,4,1,0,2,0,1,1,1,1,0,0
2909,1,0,3,1,1,0,0,1,1,2,NA,NA,NA,NA
2910,0,1,0,0,1,2,0,0,0,1,NA,NA,NA,NA
2911,0,1,0,1,0,2,2,2,0,2,0,0,1,0
2912,3,0,1,2,0,1,0,0,0,0,1,0,0,0
2913,1,3,1,4,0,0,4,1,0,2,2,0,1,NA
2914,0,1,0,1,1,1,0,2,1,1,1,1,1,0
2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2916,2,0,2,1,0,0,1,0,2,1,0,2,0,4
2917,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2918,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2919,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2920,1,1,2,1,2,1,1,0,1,1,1,0,0,1
2921,0,0,2,2,1,0,2,1,3,2,0,0,0,3
2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2924,0,0,3,3,0,0,0,0,0,0,0,0,0,0
2925,2,1,1,2,1,1,1,0,1,2,NA,NA,NA,NA
2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2927,1,0,2,1,0,0,3,2,0,0,1,0,1,0
2928,0,0,0,1,1,0,0,0,4,0,2,1,NA,NA
2929,1,2,3,2,0,0,1,1,1,3,0,3,3,0
2930,0,3,1,2,1,0,1,0,2,2,1,2,1,1
2931,0,3,1,1,1,2,2,0,0,1,0,0,0,0
2932,0,2,0,2,3,3,2,0,0,0,0,0,2,0
2933,3,0,1,1,0,2,0,0,0,1,NA,NA,NA,NA
2934,0,1,1,1,1,1,1,1,0,0,1,2,3,0
2935,2,1,0,0,1,1,0,1,3,1,0,0,1,0
2936,1,1,2,1,1,2,0,2,1,1,0,3,0,0
2937,0,0,0,2,1,0,1,2,2,0,NA,NA,NA,NA
2938,0,1,1,2,1,2,1,2,4,0,NA,NA,NA,NA
2939,0,1,1,2,2,0,0,1,0,1,1,0,0,1
2940,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2941,2,0,1,0,0,0,0,1,1,2,NA,NA,NA,NA
2942,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2943,1,0,0,2,1,1,2,1,0,1,1,1,3,2
2944,0,1,0,2,1,1,3,0,1,1,0,1,0,1
2945,1,1,0,0,1,2,0,2,0,0,0,0,0,0
2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2947,0,2,0,0,1,0,1,2,0,0,NA,NA,NA,NA
2948,0,0,1,0,1,3,1,0,0,0,NA,NA,NA,NA
2949,0,0,0,0,0,0,0,0,0,1,2,1,0,1
2950,1,3,1,1,1,0,0,0,1,0,4,1,1,2
2951,2,1,1,2,1,2,0,0,2,0,NA,NA,NA,NA
2952,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2953,1,0,0,0,0,1,0,2,1,0,0,0,0,1
2954,0,1,0,1,1,0,1,0,0,0,0,0,0,0
2955,1,2,0,2,1,1,1,1,0,2,3,0,1,NA
2956,0,0,0,0,1,2,3,0,0,0,0,0,0,1
2957,2,0,1,0,0,2,0,3,0,1,0,0,0,1
2958,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2959,2,0,0,0,0,2,2,0,0,2,0,1,2,0
2960,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA
2961,3,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA
2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2963,0,1,2,0,1,0,1,0,0,2,0,0,2,0
2964,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA
2965,1,0,1,1,2,1,1,0,0,2,NA,NA,NA,NA
2966,0,2,0,1,0,0,2,2,1,1,NA,NA,NA,NA
2967,2,1,1,0,0,2,0,2,0,0,NA,NA,NA,NA
2968,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2970,0,0,0,2,0,0,0,1,1,1,NA,NA,NA,NA
2971,3,0,0,0,1,0,0,1,4,1,0,1,1,3
2972,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2973,2,0,1,0,0,0,0,0,1,1,1,2,0,0
2974,1,4,2,0,0,0,0,0,0,0,0,0,NA,NA
2975,2,0,3,0,2,2,1,1,0,0,0,0,2,NA
2976,2,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
2977,2,0,1,0,0,3,0,0,1,0,0,0,0,NA
2978,0,0,1,0,1,0,1,3,1,0,0,0,0,0
2979,1,0,1,2,3,1,0,0,3,0,NA,NA,NA,NA
2980,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
2981,0,1,0,2,0,1,0,1,0,0,1,1,0,0
2982,2,1,3,1,2,1,0,1,0,0,1,0,2,0
2983,2,2,0,0,0,0,1,0,1,0,NA,NA,NA,NA
2984,2,3,1,0,3,1,3,1,1,1,1,1,2,1
2985,0,3,0,0,0,2,2,0,2,1,0,1,0,0
2986,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2987,2,0,0,0,1,0,1,1,0,2,0,1,0,3
2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2989,0,0,1,2,0,2,0,2,1,2,2,2,3,2
2990,0,1,0,2,1,0,0,1,0,0,NA,NA,NA,NA
2991,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2992,2,2,1,3,1,2,1,0,1,0,NA,NA,NA,NA
2993,0,0,3,1,3,1,1,1,0,3,3,0,2,0
2994,1,0,1,2,1,0,0,0,1,1,1,2,1,NA
2995,2,0,0,1,0,2,2,1,0,0,0,0,NA,NA
2996,0,0,0,1,0,0,0,0,0,1,0,0,1,2
2997,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
2998,2,1,1,2,0,2,3,1,2,1,0,0,1,0
2999,2,0,2,1,2,2,0,1,0,0,0,0,0,0
3000,0,0,0,0,1,3,0,0,0,0,0,1,0,0
3001,0,0,0,0,0,0,1,0,0,2,0,0,0,0
3002,0,0,0,0,0,0,3,0,0,0,0,0,0,1
3003,1,3,3,0,0,3,1,2,1,1,NA,NA,NA,NA
3004,0,0,0,1,2,0,1,2,1,0,2,0,0,0
3005,0,2,0,0,3,0,0,0,0,0,NA,NA,NA,NA
3006,2,1,0,2,3,0,0,2,2,0,1,0,2,0
3007,1,0,2,1,0,0,0,3,0,0,2,1,2,NA
3008,0,1,1,1,0,2,0,0,1,1,0,2,4,1
3009,1,0,0,0,0,0,0,1,0,3,0,0,0,0
3010,0,1,0,0,0,2,0,0,2,1,0,1,1,0
3011,0,2,3,1,2,1,0,1,0,1,0,1,NA,NA
3012,0,0,1,0,0,0,3,0,0,0,0,0,0,1
3013,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3014,0,0,2,5,0,3,1,1,1,1,0,0,0,1
3015,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3016,0,1,1,1,0,0,0,2,0,1,NA,NA,NA,NA
3017,0,0,0,0,1,0,1,0,0,1,NA,NA,NA,NA
3018,0,1,0,0,0,0,2,0,0,4,0,0,0,0
3019,1,1,1,2,3,0,2,0,0,0,0,NA,NA,NA
3020,1,2,2,1,3,1,1,2,0,1,0,0,0,2
3021,0,0,1,0,1,0,5,0,0,2,1,0,1,0
3022,1,1,1,0,1,1,3,0,1,1,NA,NA,NA,NA
3023,1,2,1,1,1,1,2,1,1,2,0,1,2,2
3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3025,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,1,2,0,0,0,1,1,2,0,0,2,0,0,0
3028,0,0,0,0,0,0,0,0,0,2,0,1,0,0
3029,2,1,2,1,0,1,1,1,1,0,2,2,2,NA
3030,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3031,1,0,0,1,0,1,2,0,0,0,NA,NA,NA,NA
3032,0,0,1,0,0,0,0,3,0,0,0,1,1,0
3033,0,0,0,0,0,1,0,1,0,3,0,1,0,3
3034,1,1,0,0,0,1,0,0,1,1,NA,NA,NA,NA
3035,2,0,3,0,0,0,0,0,0,0,NA,NA,NA,NA
3036,0,0,1,0,1,0,1,2,0,0,0,1,1,0
3037,0,1,0,2,2,0,0,0,0,0,0,0,0,0
3038,0,0,0,0,0,0,0,2,0,0,0,0,0,1
3039,0,3,3,1,0,1,0,3,4,1,1,2,0,0
3040,0,2,0,1,1,1,2,0,2,2,NA,NA,NA,NA
3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,0,0,0,0,0,0,2,0,0,0,0,0,NA,NA
3044,1,0,0,1,2,1,1,0,0,0,2,0,2,0
3045,0,0,0,0,3,0,0,1,0,0,0,0,NA,NA
3046,0,1,3,0,2,0,2,1,0,0,1,2,4,NA
3047,0,0,0,1,1,2,0,2,0,2,NA,NA,NA,NA
3048,1,2,3,0,0,0,3,1,1,1,NA,NA,NA,NA
3049,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
3050,0,1,0,1,0,0,0,0,0,0,0,NA,NA,NA
3051,0,2,0,0,1,1,0,0,2,1,2,2,0,1
3052,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3053,1,3,0,0,1,1,1,1,1,3,1,0,0,0
3054,4,0,3,0,1,0,0,0,2,0,0,1,0,0
3055,2,0,1,2,3,1,0,0,1,0,0,2,2,4
3056,2,0,2,0,3,0,0,1,0,0,0,2,0,1
3057,0,2,0,2,0,0,0,0,2,0,2,2,1,0
3058,0,1,0,0,1,1,1,1,1,0,0,0,0,0
3059,2,1,0,2,0,0,0,4,0,0,0,4,2,0
3060,2,0,0,0,0,3,0,0,0,0,0,0,0,0
3061,2,2,0,0,2,2,4,1,0,1,NA,NA,NA,NA
3062,0,1,0,4,2,0,2,1,2,0,1,0,0,0
3063,1,1,1,3,1,1,0,3,0,1,0,0,0,0
3064,0,3,2,0,1,1,2,0,0,3,1,0,1,1
3065,0,1,0,4,0,0,0,0,0,0,0,0,0,0
3066,0,1,0,0,1,2,1,1,1,0,0,1,1,0
3067,0,0,2,2,0,2,1,3,2,2,1,0,1,0
